chunk_id,file,source_file,page,canonical_drug,monograph_name,section,previous_chunk_id,next_chunk_id,text,word_count
2,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,456,fusidic acid,Fusidic acid,administration,1,3,"administration. Systemic absorption following topical application is minimal. Fusidic acid is present in breast milk following systemic administration; however, systemic absorption following topical application is minimal Administration For topical use only; do not use near the eyes. Crust of impetigo contagiosa does not need to be removed prior to application of cream or ointment. When indicated, incision and drainage of infected lesions should precede application of the cream or ointment. Refer to manufacturer PIL if there are specific considerations Warnings/ Precautions Concerns related to adverse effects: • Skin reactions: Excipients in the topical cream and ointment may cause local skin reaction (eg, contact dermatitis); discontinue use if irritation or sensitization develops. • Superinfection: Prolonged use may result in superinfection (including fungal infections). Discontinue use if superinfection occurs; evaluate and treat appropriately. • Hypersensitivity reactions in the form of rashes and irritation may occur with topical fusidates; rash is rare after",150
3,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,456,fusidic acid,Fusidic acid,administration,2,1,"fungal infections). Discontinue use if superinfection occurs; evaluate and treat appropriately. • Hypersensitivity reactions in the form of rashes and irritation may occur with topical fusidates; rash is rare after systemic use. • Fusidic acid competes with bilirubin for binding to albuminin vitro and caution has been advised if it is given to premature, jaundiced, acidotic, or seriously-ill neonates because of the risk of kernicterus. Other warnings/precautions: • Appropriate use: Do not use topical cream or ointment near the eye; conjunctival irritation may occur. Supplemental systemic therapy may be necessary for severe or refractory lesions. • Neonates: Not indicated for use in neonatal conjunctivitis. Storage Cream, ointment: Store below 30°C. Use ointment within 3 months of first opening the tube Ophthalmic solution: Store at 2°C to 25°C. Discard each multi-dose tube 28 days after opening. Refer to manufacturer PIL if there are specific considerations",144
1,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,457,permethrin,Permethrin,indications,3,2,"14. Permethrin Generic Name Permethrin Dosage form/strengths Topical Cream, Lotion, Ointment, Emulsion: 2.5%, 5% Shampoo 1% Route of administration Topical Pharmacologic category Antiparasitic Agent, Pediculocide; Scabicidal Agent ATC: P03AC04 Indications Head lice (lotion/cream rinse): Treatment of head lice (Pediculus humanus capitis) and its nits (eggs). Scabies (cream): Treatment of scabies (Sarcoptes scabiei) infestation Dosage Regimen Dosing: Adult Head lice: Topical: Cream rinse/lotion 1%: Prior to application, wash hair with conditioner-free shampoo; rinse with water and towel dry. Apply a sufficient amount of lotion or cream rinse to saturate the hair and scalp (especially behind the ears and nape of neck). Leave on hair for 10 minutes (but no longer), then rinse off with warm water; remove remaining nits with a nit comb. A single application is generally sufficient; however, may repeat 7 days after first treatment if lice or nits are still present. Scabies: Topical: Cream 5%: Thoroughly massage cream",150
2,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,457,permethrin,Permethrin,indications,1,3,"nit comb. A single application is generally sufficient; however, may repeat 7 days after first treatment if lice or nits are still present. Scabies: Topical: Cream 5%: Thoroughly massage cream (30 g for an average adult) from head to soles of feet; leave on for 8 to 14 hours before removing (shower or bath); for infants and the elderly, also apply on the hairline, neck, scalp, temple, and forehead; may repeat if living mites are observed 14 days after first treatment; one application is generally curative. Dosing: Pediatric Head lice: Note: Usual first-line treatment (or pyrethrins) if community resistance is not an issue; Infants ≥2 months, Children, and Adolescents: Topical: Solution/rinse 1%: After hair has been washed with shampoo (nonconditioning), rinsed with water, and towel dried, apply a sufficient volume of permethrin solution/rinse to saturate the hair and scalp; also apply behind the ears and at the base of the",150
3,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,457,permethrin,Permethrin,indications,2,4,"rinsed with water, and towel dried, apply a sufficient volume of permethrin solution/rinse to saturate the hair and scalp; also apply behind the ears and at the base of the neck; leave on hair for 10 minutes before rinsing off with water; remove remaining nits. May repeat in 7 to 10 days if live lice or nits observed; optimal time to repeat is at day 9 based on the life cycle of lice. Pubic lice: Limited data available: Adolescents: Topical: Solution/rinse 1%: Apply to affected area, leave on for 10 minutes, then wash off Scabies: Infants ≥2 months, Children, and Adolescents: Topical: Cream 5%: Apply and massage in cream from head to toe (average adult requires 30 g); leave on for 8 to 14 hours before washing off with water; for infants, also apply on the hairline, neck, scalp, temple, and forehead; may reapply in 14 days if live mites",150
4,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,457,permethrin,Permethrin,dosage_adjustment,3,1,"for 8 to 14 hours before washing off with water; for infants, also apply on the hairline, neck, scalp, temple, and forehead; may reapply in 14 days if live mites appear. Dosage adjustment Dosing: Renal Impairment: There are no dosage adjustments needed. Dosing: Hepatic Impairment: There are no dosage adjustments needed. Contraindications Hypersensitivity to any pyrethroid or pyrethrin, or to any component of the formulation. OTC labeling (cream rinse/lotion): When used for self-medication, do not use on infants <2 months of age; near the eyes; inside the nose, ear, mouth, or vagina. Consult health care provider for use on eyebrows or eyelashes.",102
1,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,458,permethrin,Permethrin,monitoring,4,2,"Adverse Drug Reactions 1% to 10%: Central nervous system: Local discomfort (scalp), localized burning, localized numbness, tingling of skin Dermatologic: Pruritus, erythema, skin rash (scalp), stinging of the skin Local: Localized edema Monitoring Parameters Assess head, hair, and skin surfaces for presence of lice and nits. Teach patient appropriate application Drug Interactions There are no known significant interactions. Pregnancy and Lactation Pregnancy Risk Factor B The amount of permethrin available systemically following topical application is ≤2%. The CDC considers permethrin as one of the drugs of choice for the treatment of pubic lice during pregnancy; permethrin is the preferred treatment of scabies during pregnancy and during breastfeeding. breastfeeding is not expected to result in significant exposure to a breastfed child. Administration Administration: Topical Avoid contact with eyes and mucous membranes during application. Because scabies and lice are so contagious, use caution to avoid spreading or infecting oneself; wear gloves when",150
2,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,458,permethrin,Permethrin,administration,1,3,"Administration Administration: Topical Avoid contact with eyes and mucous membranes during application. Because scabies and lice are so contagious, use caution to avoid spreading or infecting oneself; wear gloves when applying. For the treatment of head lice, use as a portion of a whole lice removal program, which includes washing or dry cleaning all clothing, hats, bedding, and towels recently worn or used by the patient and washing combs, brushes, and hair accessories in hot water; items that cannot be washed should be sealed in a plastic bag for ≥4 weeks. Refer to manufacturer's labeling for additional information. Cream 5%: Apply to skin from head to soles of feet. Remove cream after 8 to 14 hours (shower or bath). Rinse 1%: Shake well before using. Apply immediately after hair is shampooed (without conditioner), rinsed, and towel-dried. Apply enough product to saturate hair and scalp (especially behind ears and on nape",150
3,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,458,permethrin,Permethrin,administration,2,1,"1%: Shake well before using. Apply immediately after hair is shampooed (without conditioner), rinsed, and towel-dried. Apply enough product to saturate hair and scalp (especially behind ears and on nape of neck). Leave on hair for 10 minutes (but no longer) before rinsing with warm water. Remove nits with fine-tooth comb. Protect eyes with a washcloth or towel Refer to manufacturer PIL if there are specific considerations Warnings/ Precautions Concerns related to adverse effects: • Skin irritation: Treatment may temporarily exacerbate the symptoms of itching, redness, and swelling. Discontinue use if hypersensitivity occurs. Other warnings/precautions: • Appropriate use: For external use only. Avoid contact with eyes. • Ragweed allergy (cream rinse/lotion): May cause difficulty in breathing or an asthmatic attack. Storage Store at 20°C to 25°C Refer to manufacturer PIL if there are specific considerations",135
1,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,459,permethrin,Permethrin,administration,3,2,i Egyptian Drug formulary-Antimicrobial Code List of content Alphabetically 1 Abacavir (ABC) 97 2 Acyclovir 143 3 Adefovir Dipivoxil 150 4 Albendazole 20 5 Amikacin 1 6 Amoxicillin 356 7 Amoxicillin and Clavulanic acid 360 8 Amphotericin B 36 9 Ampicillin 365 10 Ampicillin and sulbactam 369 11 Anidulafungin 39 12 Artemether and lumefantrine 75 13 Artesunate 78 14 Artesunate and amodiaquine 80 15 Atazanavir (ATV) 114 16 Azithromycin 277 17 Aztreonam 291 18 Benzyl Benzoate 419 19 Benzylpenicillin [Penicillin G] 372 20 Caspofungin 41 21 Cefaclor 230 22 Cefadroxil 219 23 Cefazolin 221 24 Cefdinir 241 25 Cefepime 267 26 Cefixime 243 27 Cefoperazone 249 28 Cefoperazone and Sulbactam 252 29 Cefotaxime 254 30 Cefoxitin 233 31 Cefpodoxime 245 32 Cefprozil 236 33 Ceftaroline fosamil 270 34 Ceftazidime 257 35 Ceftazidime and Avibactam 260 36 Ceftolozane and Tazobactam 274 37 Ceftriaxone 263 38 Cefuroxime 238 39 Cephalexin 225 40,150
2,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,459,permethrin,Permethrin,administration,1,1,32 Cefprozil 236 33 Ceftaroline fosamil 270 34 Ceftazidime 257 35 Ceftazidime and Avibactam 260 36 Ceftolozane and Tazobactam 274 37 Ceftriaxone 263 38 Cefuroxime 238 39 Cephalexin 225 40 Cephradine 228 41 Chloramphenicol 294 42 Chloroquine 82 43 Ciprofloxacin 392 44 Clarithromycin 280 45 Clindamycin 297 46 Clotrimazole 421 47 Cloxacillin 377 48 Colistimethate 301 49 Daclatasvir 153 50 Dapsone 304 51 Darunavir and ritonavir (DRV/r) 119,68
